Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Ansprechpartner-Name,Ansprechpartner-Telefon,Webseite-Einrichtung,E-Mail-Einrichtung,Telefon-Einrichtung,Fax-Einrichtung,Interviewer-Name,Datum-letzter-Befragung,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Rampe-Steigung,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Aufzug-Wendekreis-bei-Ausstieg,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Stuetzgriff-neben-WC-vorhanden,Stuetzgriff-neben-WC-links-klappbar,Stuetzgriff-neben-WC-rechts-klappbar,Aktivierung-Amatur-Waschbecken-Toilettenkabine,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,Freigegeben,ID
Bildung,"Institut Francais de Leipzig",false,false,false,false,"Thomaskirchhof 20 - 2. Etage",04109,Leipzig,"Sekretariat: Mo, Do 9.30 - 18.30 Uhr
Di, Mi  9.30 - 12.30 Uhr und 14.00 - 18.30 Uhr
Fr  9.30 - 12.30 Uhr

Mediathek: Mo  12.30 - 18.30 Uhr
Di, Mi  14.00 - 18.30 Uhr

Konsulargespräche Di  14.00 - 17.00 Uhr und nach Vereinbarung",,,"Internet: www.kultur-frankreich.de/leipzig;
E-Mail: info.leipzig@kultur-frankreich.de","Internet: www.kultur-frankreich.de/leipzig;
E-Mail: info.leipzig@kultur-frankreich.de","(0341) 58 98 90","(0341) 5 89 89 79",schriftl.,"25.05.1998 00:00:00",12.3720464,51.3398754,false,false,0,false,0,,true,10,10,true,true,false,false,,false,0,0,0,false,false,false,-,false,,false,0,110,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,institut-francais-de-leipzig-thomaskirchhof-20-2.-etage-04109-leipzig-492f8f2f
Bildung,"Polnisches Institut",partly,false,true,false,"Markt 10",04109,Leipzig,"Mo - Fr 10.00 - 18.00 Uhr","Direktorin Joanna Kiliszek","Direktorin Joanna Kiliszek","leipzig.polnischekultur.de
leipzig@polnischekultur.de","leipzig.polnischekultur.de
leipzig@polnischekultur.de","(0341) 70 26 10","(0341)702 61 27",schriftl.,"09.06.1999 00:00:00",12.3737552,51.3406878,false,false,,false,0,,false,27,19,true,false,false,false,,false,0,0,0,false,false,false,-,true,"rechter Eingang Passage",true,130,80,SomeDoor,false,false,false,false,true,false,false,true,0,89,false,110,130,100,115,,ausreichend,true,false,false,0,0,false,false,false,57,true,false,"0,00000000e+00",95,80,60,27,60,23,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,,true,polnisches-institut-markt-10-04109-leipzig-362f77fa
Bildung,"Generalkonsulat der USA",false,false,false,false,"Wilhelm-Seyfferth-Str. 4",04107,Leipzig,"Information - Research Center
Di         17.00 - 19.00 Uhr
Mi - Fr  14.00 - 17.00 Uhr","Sabine Klaube 2 13 84 18","Sabine Klaube 2 13 84 18",https://de.usembassy.gov/de/die-botschaft-und-die-konsulate/konsulat-leipzig/,https://de.usembassy.gov/de/die-botschaft-und-die-konsulate/konsulat-leipzig/,"21 38 40","2 13 84 17","Fr. Klaube","20.10.1999 00:00:00",12.36772,51.33389,false,false,0,false,0,,true,0,0,true,false,true,false,,false,0,0,0,false,false,false,-,true,Eingangstür,true,140,85,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Wache rund um die Uhr vor Ort und jederzeit bereit zum Helfen",true,generalkonsulat-der-usa-wilhelm-seyfferth-str.-4-04107-leipzig-6c75279e
Bildung,"Schwedisches Honorarkonsulat",fully,false,true,false,"Messe - Allee 2",04356,Leipzig,"Mo, Di , Do  9.00 - 12.00 Uhr","Rudolf von Sandersleben","Rudolf von Sandersleben",,,"0341 - 6 78 20 00, 6 78 20 01, 6 78 25 00","0341 - 6 78 20 02,  6 78 25 02",schriftl.,"11.09.1998 00:00:00",12.3958258,51.3939529,true,false,0,true,3,"am Maxicom-Gebäude",false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,150,AutomaticDoor,true,false,false,false,false,false,false,true,0,100,false,100,250,60,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"Das Konsulat befindet sich im 2. Obergeschoß, über
Aufzug zu erreichen.",true,schwedisches-honorarkonsulat-messe-allee-2-04356-leipzig-259ee0f9
Bildung,"Bibliotheca Albertina - Universitätsbibliothek Leipzig",fully,partly,true,fully,"Beethovenstr. 6",04107,Leipzig,"Orts- und Fernleihe: Mo - Fr  10.00 - 19.00 Uhr
                                     Sa       10.00 - 16.00 Uhr
Freihand/Lesesaal:  Mo - Fr  8.00 - 22.00 Uhr
                                     Sa          10.00 - 19.00 Uhr
Ausstellungsraum: täglich 10 - 18 Uhr","Petra Löffler 9 73 05 65","Petra Löffler 9 73 05 65","www.ub.uni-leipzig.de
auskunft@ub.uni-leipzig.de","www.ub.uni-leipzig.de
auskunft@ub.uni-leipzig.de","(0341) 9 73 05 77","(0341) 9 73 05 96",Naumann,"09.11.2010 00:00:00",12.36854,51.33241,true,true,1,false,0,,false,19,13,true,true,false,true,"Eingang rechts neben Haupteingang zum Selbstfahreraufzug nach EG, 2. und 4. OG, vom EG mit Personalaufzug zum 1. und 3. OG;",true,700,30,0,false,false,true,4.29,true,"am Lift vor dem Eingang",true,85,92,SemiautomaticDoor,false,true,false,false,true,false,false,true,0,90,false,110,140,85,85,,ausreichend,true,true,false,0,0,false,false,false,94,true,true,"1,00000000e+01",174,113,70,20,70,97,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,true,true,"Sehbehindertenarbeitsplatz im 2. OG  (Informationen unter 0341-9 73 05 77); längere  Ausleihzeit  für Leser mit Behinderung; Abholung durch Dritte möglich; Beh.-WC (r) in EG(s. Angaben) und 4. OG, (l) in 2.OG;",true,bibliotheca-albertina-universitaetsbibliothek-leipzig-beethovenstr.-6-04107-leipzig-e128f521
Bildung,"Halle 14 - Zentrum für zeitgenössische Kunst",fully,false,false,fully,"Spinnerei 7 ",04179,Leipzig,"Winter: Di - Sa  11-18 Uhr Kunstbibliothek und kleine Ausstellung

Sommer: Di - So 11-18 Uhr Kinstbibliothek und große Ausstellungshalle","Herr March","Herr March","Internet: www.halle14.org
office@halle14.org","Internet: www.halle14.org
office@halle14.org","(0341) 492 42 02",,Naumann,"16.02.2016 00:00:00",12.3182245,51.326537,true,false,0,true,1,,false,6,16,false,false,false,true,"Schräge mit Ruhepotentialen",true,2550,96,120,false,true,true,3.77,false,,false,0,94,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,94,true,false,"0,00000000e+00",185,212,70,90,70,92,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Besucherservice steht für Fragen zur Verfügung und zeigt den Weg zum Behinderten-WC (durch die große Ausstellungshalle)",true,halle-14-zentrum-fuer-zeitgenoessische-kunst-spinnerei-7-04179-leipzig-7a895e52
Bildung,"Kunsthalle der Sparkasse Leipzig",fully,false,true,false,"Otto-Schill-Str. 4a",04109,Leipzig,"Di, Do - So  10 - 18 Uhr; 
Mi  12 -  20 Uhr",,,"Internet: www.kunsthalle-sparkasse.de","Internet: www.kunsthalle-sparkasse.de","(0341) 9 86 98 98","(0341) 9 86 98 99",Naumann,"01.02.2007 00:00:00",12.36986,51.33842,false,false,0,false,0,,false,10,18,false,false,false,true,"mit dem Lift bitte vorher anmelden, da Haustür zum Lift verschlossen;",false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,140,120,120,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Bitte telefonisch voranmelden, damit der Hofzugang geöffnet wird um den  Aufzug zu erreichen.",true,kunsthalle-der-sparkasse-leipzig-otto-schill-str.-4a-04109-leipzig-e29bea21
Bildung,Durchblick-Galerie,false,false,false,false,"Mainzer Str. 7",04109,Leipzig,,"Rosi Haase","Rosi Haase","Ausstellungsmöglichkeit für psychiatrieerfahrene Künstler;
Internet: www.durchblick-ev.de;
E-Mail: verein@durchblick-ev.de","Ausstellungsmöglichkeit für psychiatrieerfahrene Künstler;
Internet: www.durchblick-ev.de;
E-Mail: verein@durchblick-ev.de","(0341) 140 61 40","(0341) 14 06 14 19",Naumann,"18.03.2010 00:00:00",12.3551617,51.3365874,false,false,0,false,0,,true,3,17,false,false,false,true,"über Gartenweg zur Terrasse, Bau einer mobilen Rampe über die 3 Stufen ist geplant",true,1400,75,120,false,false,false,5.36,false,,false,0,74,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,94,true,false,"0,00000000e+00",112,146,56,25,56,12,true,true,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Außentüren sind mehrflügelig",true,durchblick-galerie-mainzer-str.-7-04109-leipzig-e907c8de
Bildung,"PHYLLODROM e.V.",false,false,false,false,"Delitzscher Landstr. 38",04158,Leipzig,"Mo - Sa  10.00 - 17.00 Uhr","Mathias Hoffmann","Mathias Hoffmann","Gesellschaft zur Gründung eines Institutes und Museums für Regenwaldökologie; 
www.phyllodrom.de
E-Mail: info@phyllodrom.de","Gesellschaft zur Gründung eines Institutes und Museums für Regenwaldökologie; 
www.phyllodrom.de
E-Mail: info@phyllodrom.de","(0341) 5 25 77 57, 0173-4 02 01 31",,"Fr. Pietruschka","05.01.2002 00:00:00",12.3770428,51.391676,true,true,0,true,1,,true,25,19,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,80,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,85,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,,true,phyllodrom-e.v.-delitzscher-landstr.-38-04158-leipzig-492f8f2f
Bildung,"Plagwitz - Konsumgenossenschaft Leipzig eG",false,false,true,false,"Industriestr. 85 - 95",04229,Leipzig,"nur auf Voranmeldung unter
Tel.: 4 98 43 10, 4 98 43 13, 4 98 43 14","Fr. Schmiechen 4 98 43 24","Fr. Schmiechen 4 98 43 24","Hauptgebäude
www.konsum-leipzig.de","Hauptgebäude
www.konsum-leipzig.de","(0341) 4 98 43 24","(0341) 4 80 43 12",schriftl.,"25.04.2000 00:00:00",12.3298173,51.3280202,true,true,0,true,1,,true,3,20,false,false,false,true,"nur Lastenaufzug",false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,true,false,false,true,3,80,true,110,135,135,145,"im Haus",ausreichend,true,false,false,0,0,false,false,false,60,false,false,"0,00000000e+00",45,100,55,20,55,40,false,false,false,,false,false,false,false,true,,true,plagwitz-konsumgenossenschaft-leipzig-eg-industriestr.-85-95-04229-leipzig-492f8f2f
Bildung,"Rathaussaal - Rathaus Wiederitzsch",false,false,false,false,"Delitzscher Landstr. 55",04158,"Leipzig - Wiederitzsch","siehe aktuelle Presseveröffentlichungen",,,"wechselnde Ausstellungen","wechselnde Ausstellungen","(0341) 1 23 58 90","(0341) 1 23 58 95",Pietruschka,"03.01.2002 00:00:00",12.37363,51.39367,false,false,0,false,0,,true,16,18,false,false,false,false,,false,0,0,0,false,false,false,-,true,"rechts neben der Eingangstür",false,70,90,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,90,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,,true,rathaussaal-rathaus-wiederitzsch-delitzscher-landstr.-55-04158-leipzig-wiederitzsch-492f8f2f
Bildung,"Galerie am Nikolaikirchhof (Verkaufsgalerie)",partly,false,true,false,"Ritterstr. 5",04109,Leipzig,"Mo bis Fr: 10-19 Uhr, Sa: 10-13 Uhr","Wolfgang Oelschig, Frau Schade","Wolfgang Oelschig, Frau Schade",www.galerie-am-nikolaikirchhof.net,www.galerie-am-nikolaikirchhof.net,"(0341) 9 60 56 77",,"A. Schulze","20.04.1997 00:00:00",12.3791334,51.3409045,false,false,,false,0,,true,1,16,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,80,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,120,120,86,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Behindertenparkplätze befinden sich in ca. 40 m Entfernung in der Ritterstraße. 
Hilfe durch Kassenpersonal auch zu Besichtigungen 
möglich.
Bei Kauf auf Wunsch auch Anlieferung  .",true,galerie-am-nikolaikirchhof-verkaufsgalerie-ritterstr.-5-04109-leipzig-04d5a032
Bildung,"GALERIE FÜR ZEITGENÖSSISCHE KUNST LEIPZIG - Altbau",fully,false,true,partly,"Karl-Tauchnitz-Str. 11",04107,Leipzig,"Galerie:
Di - Fr  14.00 - 19.00 Uhr,
Sa, So  12.00 - 18.00 Uhr;

Bibliothek: Di, Mi, Fr  11.00 - 17.00 Uhr, 
                    Do  14.00 - 19.00 Uhr;","Herr Winkelmann","Herr Winkelmann","Internet: www.gfzk.de;
E-Mail: office@gfzk.de","Internet: www.gfzk.de;
E-Mail: office@gfzk.de","(0341) 14 08 10","(0341) 1 40 81 11",Marhold,"14.01.1999 00:00:00",12.36529,51.33396,true,false,0,true,1,,true,12,15,false,true,false,true,"rechts neben der Haupteingangstür",true,995,58,112,true,true,false,5.83,true,"Eingangstür für Behinderte",true,82,125,SomeDoor,false,false,false,false,true,false,false,true,0,110,false,130,240,132,119,nein,ausreichend,true,true,false,0,0,false,false,false,94,true,true,"0,00000000e+00",116,200,70,17,70,120,true,false,true,,false,false,false,false,true,"Die Galerie versteht sich als ein Zentrum der Förderung und Vermittlung internationaler aktueller Kunst und ist die erste Institution dieser Art in den neuen Bundesländern.",true,galerie-fuer-zeitgenoessische-kunst-leipzig-altbau-karl-tauchnitz-str.-11-04107-leipzig-6a809d6a
Bildung,"GALERIE FÜR ZEITGENÖSSISCHE KUNST LEIPZIG - Neubau",fully,false,false,fully,"Karl-Tauchnitz-Str. 11",04107,Leipzig,"Di - Fr  14.00 - 19.00 Uhr;
Sa, So 12.00 - 18.00 Uhr;

freier Eintritt mittwochs","Heidi Stecker, 140 81 25","Heidi Stecker, 140 81 25","Internet: www.gfzk.de;
E-Mail: office@gfzk.de","Internet: www.gfzk.de;
E-Mail: office@gfzk.de","(0341) 14 08 10","(0341) 1 40 81 11","Natalie Schulz","06.04.2005 00:00:00",12.36529,51.33396,false,false,0,false,0,,false,0,0,false,false,false,true,,true,906,57,120,false,false,false,6.3,false,,false,0,160,AutomaticDoor,true,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,92,true,true,"4,70000000e+01",145,235,75,97,75,102,true,true,true,,false,false,false,false,true,"""Café Neubau"" ist auch über eine Schräge von der Grassistr. (gegenüber des Einganges) zu erreichen",true,galerie-fuer-zeitgenoessische-kunst-leipzig-neubau-karl-tauchnitz-str.-11-04107-leipzig-ad0c9a45
Bildung,"Bach-Museum im Bach-Archiv Leipzig",partly,partly,true,partly,"Thomaskirchhof 15-16, EG und 1. Etage",04109,Leipzig,"Di - So  10 - 18 Uhr
Ostermontag, Pfingstmontag, Neujahr  10 - 18 Uhr
geschlossen am 24., 25. Und 31. Dezember
Öffnungszeiten während der Bachfeste täglich:

jeder 1. Di im Monat Eintritt frei

öffentliche Überblicksführungen sonntags 11 Uhr bzw. freitags 15 Uhr","Fr. Wiese, Frau Marks","Fr. Wiese, Frau Marks","Internet: www.bach-leipzig.de/index.php?id=76

E-Mail: museum@bach-leipzig.de","Internet: www.bach-leipzig.de/index.php?id=76

E-Mail: museum@bach-leipzig.de","(0341) 913 72 02","(0341) 9 13 72 05",Naumann,"22.04.2010 00:00:00",12.3724106,51.338881,true,true,4,false,0,,true,1,5,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,150,85,85,,ausreichend,true,true,false,0,0,false,false,false,85,true,true,"1,00000000e+00",150,150,70,95,70,95,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,true,true,"Audioguide auch mit Deutscher Gebärdensprache; Audioführung für Blinde, Beschriftung mit Brailleschrift, einzelne Tastpläne und Reliefs;
Behinderten-WC befindet sich im Eingangsbereich im EG; Abstand zwischen Waschtisch und WC-Becken 88 cm;",true,bach-museum-im-bach-archiv-leipzig-thomaskirchhof-15-16-eg-und-1.-etage-04109-leipzig-7989ee17
Bildung,"Clown - Museum",false,false,false,false,"Breite Straße 22",04317,Leipzig,"Di - Fr  11 - 17 Uhr 
So  13 - 17 Uhr 
auch au&szlig;erhalb dieser Zeiten nach vorheriger Vereinbarung","Hans-Dieter Hormann","Hans-Dieter Hormann","www.clown-museum.de
kontakt@clown-museum.de","www.clown-museum.de
kontakt@clown-museum.de","0170 31 10 332",,Naumann,"29.03.2011 00:00:00",12.4081752,51.3364901,false,false,0,false,0,,true,2,14,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,92,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Führungen auf Anfrage; Kaffee und Kuchen nach Vorbestellung",true,clown-museum-breite-strasse-22-04317-leipzig-7016dd43
Bildung,"Da Capo - Oldtimermuseum und Eventhalle",fully,false,false,partly,"Karl-Heine-Str. 105",04229,Leipzig,,"Frau Steeb, Frau Großer","Frau Steeb, Frau Großer","www.michaelis-leipzig.de/de/da-capo-eventlocation/

dacapo@michaelis-leipzig.de","www.michaelis-leipzig.de/de/da-capo-eventlocation/

dacapo@michaelis-leipzig.de","(0341) 26 78 0",,"Herr Stein","22.02.2001 00:00:00",12.32587,51.32909,true,true,0,true,3,,false,0,0,false,false,false,true,,true,900,40,130,true,false,false,4.45,false,,false,0,90,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,95,true,true,"4,00000000e+01",135,520,65,350,65,120,true,true,true,,false,false,false,false,true,"Museumsführungen auf Anfrage - bitte mindestens 14 Tage vor gewünschtem Termin reservieren (Führungszuschlag pro Führung); Museumsbistro mit leichter Küche",true,da-capo-oldtimermuseum-und-eventhalle-karl-heine-str.-105-04229-leipzig-79cc221f
Bildung,"Deutsches Buch- und Schriftmuseum der Deutschen Nationalbibliothek Leipzig",fully,partly,true,fully,"Deutscher Platz 1",04103,Leipzig,"Museumslesesaal:
Mo bis Sa  10 - 16 Uhr
Sa 9 - 18 Uhr

Ausstellung:
Di - So 10 - 18 Uhr
Do 10 - 20 Uhr

Führungen nach Voranmeldung",,,"Internet: www.dnb.de

E-Mail: dbsm-info@dnb.de","Internet: www.dnb.de

E-Mail: dbsm-info@dnb.de","(0341) 2 27 13 24 oder (0341) 22 71 318","(0341) 2 27 12 40",Musikführer,"28.08.2008 00:00:00",12.3962302,51.3220223,true,true,5,false,0,,false,0,0,false,false,false,false,,true,525,34,0,true,true,false,6.48,true,"links am Eingang",true,95,95,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,140,110,105,,ausreichend,true,true,false,0,0,false,false,false,98,true,true,"0,00000000e+00",220,169,70,108,70,91,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,true,true,"Blindenführhund ist gestattet, 
Behinderten-WC im EG
neue Dauerausstellung ""Zeichen Bücher Netze: Von der Keilschrift zum Binärcode  """,true,deutsches-buch-und-schriftmuseum-der-deutschen-nationalbibliothek-leipzig-deutscher-platz-1-04103-leipzig-72c6d580
Bildung,"Deutsches Fotomuseum Markkleeberg",fully,false,false,false,"Raschwitzer Str. 11b ",04416,"Markkleeberg - West","Mo - So (täglich) 10 - 19 Uhr;
auch an Feiertagen;
Donnerstag - Studententag;
täglich 10 Uhr kostenpflichtige Führungen; Führungen für Gruppen nach Voranmeldung","Frau Lindner, Herr Mueller","Frau Lindner, Herr Mueller","Internet: www.fotomuseum.eu
E-Mail: kontakt@fotomuseum.eu","Internet: www.fotomuseum.eu
E-Mail: kontakt@fotomuseum.eu",,,Naumann,"01.07.2005 00:00:00",12.377924,51.2859931,true,false,0,true,1,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,90,true,false,"0,00000000e+00",120,130,56,40,56,60,true,false,true,,false,false,false,false,true,"Spiralförmiger Fahrweg in die zwei oberen Etagen an der Innenwand des Rundbaus - da keine Ruhepodeste eingebaut sind, sollten Rollstuhlfahrer den Rundweg mit Begleitperson befahren;",true,deutsches-fotomuseum-markkleeberg-raschwitzer-str.-11b-04416-markkleeberg-west-c761f883
Bildung,"Forum 1813",partly,false,true,false,"Straße des 18. Oktober 100",04299,Leipzig,"November - März: täglich 10.00 - 16.00 Uhr;
April - Oktober: täglich  10.00 - 18.00 Uhr;

Führungen: 
Di 14.00 Uhr oder nach Vereinbarung;

Rollstuhlfahrer bitte tel. voranmelden (Bedienung des Treppenliftes und des Senkrechtliftes)","Ltr. Herr Poser","Ltr. Herr Poser","www.stadtgeschichtliches-museum-leipzig.de 

mail@voelkerschlachtdenkmal-Leipzig.de","www.stadtgeschichtliches-museum-leipzig.de 

mail@voelkerschlachtdenkmal-Leipzig.de","(0341) 2 41 68 70","(0341) 2 41 68 71 37","Herr Stein","08.06.2000 00:00:00",12.3943653,51.3222147,true,true,0,true,1,,false,4,16,false,false,false,true,"mit Treppenlift (Bedienung nur mit Hilfe des Museumspersonals)",true,2600,0,290,false,false,false,-,true,"am Eingang rechts",false,85,71,SwingDoor,false,false,false,false,true,true,false,true,0,84,false,110,140,93,85,Museumskasse,ausreichend,true,false,true,4,16,false,false,false,53,true,false,"0,00000000e+00",64,80,56,29,56,23,false,false,false,,false,false,false,false,true,"barrierefreier Zugang links vom Hauptzugang bzw. Zufahrt vom Parkplatz rechts neben Hauptzugang bis auf Eingangsniveau; Behinderten-WC und Lift zur Krypta unterhalb des St. Michael durch Goldene Pforte; weiterer Lift zur Sängergal. (nur 1m Rangiertiefe)",true,forum-1813-strasse-des-18.-oktober-100-04299-leipzig-26f5e8ca
