Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,ID,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort
Bildung,"Institut Francais de Leipzig",nein,nein,nein,nein,"Thomaskirchhof 20 - 2. Etage",04109,Leipzig,"Sekretariat: Mo, Do 9.30 - 18.30 Uhr
Di, Mi  9.30 - 12.30 Uhr und 14.00 - 18.30 Uhr
Fr  9.30 - 12.30 Uhr

Mediathek: Mo  12.30 - 18.30 Uhr
Di, Mi  14.00 - 18.30 Uhr

Konsulargespräche Di  14.00 - 17.00 Uhr und nach Vereinbarung",12.3720464,51.3398754,institut-francais-de-leipzig-thomaskirchhof-20---2.-etage-04109-leipzig,ja,nein,0,nein,0,,ja,10,"1,00000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,10000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,10,"0,00000000e+00",ja,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Bildung,"Polnisches Institut",teilweise,nein,ja,nein,"Markt 10",04109,Leipzig,"Mo - Fr 10.00 - 18.00 Uhr",12.3737552,51.3406878,polnisches-institut-markt-10-04109-leipzig,nein,nein,,nein,0,,nein,27,"1,90000000e+01",ja,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"rechter Eingang Passage",ja,"1,30000000e+02","8,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,90000000e+01",nein,"1,10000000e+02","1,30000000e+02","1,00000000e+02","1,15000000e+02",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"5,70000000e+01",ja,nein,"0,00000000e+00","9,50000000e+01","8,00000000e+01","6,00000000e+01","2,70000000e+01","6,00000000e+01","2,30000000e+01",nein,ja,nein,nein,ja,
Bildung,"Generalkonsulat der USA",nein,nein,nein,nein,"Wilhelm-Seyfferth-Str. 4",04107,Leipzig,"Information - Research Center
Di         17.00 - 19.00 Uhr
Mi - Fr  14.00 - 17.00 Uhr",12.36772,51.33389,generalkonsulat-der-usa-wilhelm-seyfferth-str.-4-04107-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",ja,nein,ja,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,Eingangstür,ja,"1,40000000e+02","8,50000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Wache rund um die Uhr vor Ort und jederzeit bereit zum Helfen"
Bildung,"Schwedisches Honorarkonsulat",vollständig,nein,ja,nein,"Messe - Allee 2",04356,Leipzig,"Mo, Di , Do  9.00 - 12.00 Uhr",12.3958258,51.3939529,schwedisches-honorarkonsulat-messe---allee-2-04356-leipzig,ja,nein,0,ja,3,"am Maxicom-Gebäude",nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,50000000e+02",ja,nein,nein,nein,nein,nein,nein,ja,0,"1,00000000e+02",nein,"1,00000000e+02","2,50000000e+02","6,00000000e+01","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Das Konsulat befindet sich im 2. Obergeschoß, über
Aufzug zu erreichen."
Bildung,"Bibliotheca Albertina - Universitätsbibliothek Leipzig",vollständig,ja,nein,vollständig,"Beethovenstr. 6",04107,Leipzig,"Orts- und Fernleihe: Mo - Fr  10.00 - 19.00 Uhr
                                     Sa       10.00 - 16.00 Uhr
Freihand/Lesesaal:  Mo - Fr  8.00 - 22.00 Uhr
                                     Sa          10.00 - 19.00 Uhr
Ausstellungsraum: täglich 10 - 18 Uhr",12.36854,51.33241,bibliotheca-albertina---universitaetsbibliothek-leipzig-beethovenstr.-6-04107-leipzig,ja,ja,1,nein,0,,nein,19,"1,30000000e+01",ja,ja,nein,ja,"Eingang rechts neben Haupteingang zum Selbstfahreraufzug nach EG, 2. und 4. OG, vom EG mit Personalaufzug zum 1. und 3. OG;",ja,"7,00000000e+02","3,00000000e+01","0,00000000e+00",nein,nein,ja,ja,"am Lift vor dem Eingang",ja,"8,50000000e+01","9,20000000e+01",nein,ja,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,40000000e+02","8,50000000e+01","8,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"1,00000000e+01","1,74000000e+02","1,13000000e+02","7,00000000e+01","2,00000000e+01","7,00000000e+01","9,70000000e+01",nein,ja,nein,ja,ja,"Sehbehindertenarbeitsplatz im 2. OG  (Informationen unter 0341-9 73 05 77); längere  Ausleihzeit  für Leser mit Behinderung; Abholung durch Dritte möglich; Beh.-WC (r) in EG(s. Angaben) und 4. OG, (l) in 2.OG;"
Bildung,"Cospuden - Parkfoyer/Infopoint",teilweise,nein,nein,nein,Brückenstr.,04249,Leipzig,,12.3348431,51.2992738,cospuden---parkfoyer_infopoint-brueckenstr.-04249-leipzig,ja,ja,30,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,,ja,"3,77000000e+03","4,20000000e+02","2,60000000e+02",ja,ja,nein,nein,,nein,"0,00000000e+00","9,70000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Toiletten (auch Behinderten-WC) mit Geldautomaten in 135 cm Höhe"
Bildung,"Kunsthalle der Sparkasse Leipzig",vollständig,nein,ja,nein,"Otto-Schill-Str. 4a",04109,Leipzig,"Di, Do - So  10 - 18 Uhr; 
Mi  12 -  20 Uhr",12.36986,51.33842,kunsthalle-der-sparkasse-leipzig-otto-schill-str.-4a-04109-leipzig,nein,nein,0,nein,0,,nein,10,"1,80000000e+01",nein,nein,nein,ja,"mit dem Lift bitte vorher anmelden, da Haustür zum Lift verschlossen;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,40000000e+02","1,20000000e+02","1,20000000e+02",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Bitte telefonisch voranmelden, damit der Hofzugang geöffnet wird um den  Aufzug zu erreichen."
Bildung,Durchblick-Galerie,nein,nein,nein,nein,"Mainzer Str. 7",04109,Leipzig,,12.355162,51.3366482,durchblick-galerie-mainzer-str.-7-04109-leipzig,nein,nein,0,nein,0,,ja,3,"1,70000000e+01",nein,nein,nein,ja,"über Gartenweg zur Terrasse, Bau einer mobilen Rampe über die 3 Stufen ist geplant",ja,"1,40000000e+03","7,50000000e+01","1,20000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","7,40000000e+01",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,nein,"0,00000000e+00","1,12000000e+02","1,46000000e+02","5,60000000e+01","2,50000000e+01","5,60000000e+01","1,20000000e+01",nein,ja,nein,nein,ja,"Außentüren sind mehrflügelig"
Bildung,"PHYLLODROM e.V.",nein,nein,nein,nein,"Delitzscher Landstr. 38",04158,Leipzig,"Mo - Sa  10.00 - 17.00 Uhr",12.3770428,51.391676,phyllodrom-e.v.-delitzscher-landstr.-38-04158-leipzig,ja,ja,0,ja,0,,ja,25,"1,90000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,00000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"8,50000000e+01",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,ja,nein,nein,ja,
Bildung,"Plagwitz - Konsumgenossenschaft Leipzig eG",nein,nein,ja,nein,"Industriestr. 85 - 95",04229,Leipzig,"nur auf Voranmeldung unter
Tel.: 4 98 43 10, 4 98 43 13, 4 98 43 14",12.3298173,51.3280202,plagwitz---konsumgenossenschaft-leipzig-eg-industriestr.-85---95-04229-leipzig,ja,ja,0,ja,0,,ja,3,"2,00000000e+01",nein,nein,nein,ja,"nur Lastenaufzug",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,3,"8,00000000e+01",ja,"1,10000000e+02","1,35000000e+02","1,35000000e+02","1,45000000e+02","im Haus",ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"6,00000000e+01",nein,nein,"0,00000000e+00","4,50000000e+01","1,00000000e+02","5,50000000e+01","2,00000000e+01","5,50000000e+01","4,00000000e+01",nein,nein,nein,nein,ja,
Bildung,"Rathaussaal - Rathaus Wiederitzsch",nein,nein,nein,nein,"Delitzscher Landstr. 55",04158,"Leipzig - Wiederitzsch","siehe aktuelle Presseveröffentlichungen",12.37363,51.39367,rathaussaal---rathaus-wiederitzsch-delitzscher-landstr.-55-04158-leipzig---wiederitzsch,nein,nein,0,nein,0,,ja,16,"1,80000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"rechts neben der Eingangstür",nein,"7,00000000e+01","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,00000000e+01",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,
Bildung,"Galerie am Nikolaikirchhof (Verkaufsgalerie)",teilweise,nein,ja,nein,"Ritterstr. 5",04109,Leipzig,"Mo bis Fr: 10-19 Uhr, Sa: 10-13 Uhr",12.3791334,51.3409045,galerie-am-nikolaikirchhof-verkaufsgalerie-ritterstr.-5-04109-leipzig,ja,nein,,nein,0,,ja,1,"1,60000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,20000000e+02","1,20000000e+02","8,60000000e+01",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Behindertenparkplätze befinden sich in ca. 40 m Entfernung in der Ritterstraße. 
Hilfe durch Kassenpersonal auch zu Besichtigungen 
möglich.
Bei Kauf auf Wunsch auch Anlieferung  ."
Bildung,"GALERIE FÜR ZEITGENÖSSISCHE KUNST LEIPZIG - Altbau",vollständig,nein,ja,teilweise,"Karl-Tauchnitz-Str. 11",04107,Leipzig,"Galerie:
Di - Fr  14.00 - 19.00 Uhr,
Sa, So  12.00 - 18.00 Uhr;

Bibliothek: Di, Mi, Fr  11.00 - 17.00 Uhr, 
                    Do  14.00 - 19.00 Uhr;",12.36529,51.33396,galerie-fuer-zeitgenoessische-kunst-leipzig---altbau-karl-tauchnitz-str.-11-04107-leipzig,ja,nein,0,ja,1,,ja,12,"1,50000000e+01",nein,ja,nein,ja,"rechts neben der Haupteingangstür",ja,"9,95000000e+02","5,80000000e+01","1,12000000e+02",ja,ja,nein,ja,"Eingangstür für Behinderte",ja,"8,20000000e+01","1,25000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,0,"1,10000000e+02",nein,"1,30000000e+02","2,40000000e+02","1,32000000e+02","1,19000000e+02",nein,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"0,00000000e+00","1,16000000e+02","2,00000000e+02","7,00000000e+01","1,70000000e+01","7,00000000e+01","1,20000000e+02",nein,nein,nein,nein,ja,"Die Galerie versteht sich als ein Zentrum der Förderung und Vermittlung internationaler aktueller Kunst und ist die erste Institution dieser Art in den neuen Bundesländern."
Bildung,"GALERIE FÜR ZEITGENÖSSISCHE KUNST LEIPZIG - Neubau",vollständig,nein,nein,vollständig,"Karl-Tauchnitz-Str. 11",04107,Leipzig,"Di - Fr  14.00 - 19.00 Uhr;
Sa, So 12.00 - 18.00 Uhr;

freier Eintritt mittwochs",12.36529,51.33396,galerie-fuer-zeitgenoessische-kunst-leipzig---neubau-karl-tauchnitz-str.-11-04107-leipzig,ja,ja,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,,ja,"9,06000000e+02","5,70000000e+01","1,20000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","1,60000000e+02",ja,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,20000000e+01",ja,ja,"4,70000000e+01","1,45000000e+02","2,35000000e+02","7,50000000e+01","9,70000000e+01","7,50000000e+01","1,02000000e+02",nein,nein,nein,nein,ja,"""Café Neubau"" ist auch über eine Schräge von der Grassistr. (gegenüber des Einganges) zu erreichen"
Bildung,"Altes Rathaus",teilweise,nein,ja,vollständig,"Markt 1",04109,Leipzig,,12.3753423,51.340382,altes-rathaus-markt-1-04109-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"separater Eingang zum Aufzug vom Naschmarkt aus;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"im Durchgang",ja,"8,50000000e+01","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"9,50000000e+01","1,40000000e+02","8,50000000e+01","8,50000000e+01","ja, Wache",ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,20000000e+01",ja,ja,"1,07000000e+02","1,70000000e+02","1,70000000e+02","7,00000000e+01","9,50000000e+01","7,00000000e+01","1,04000000e+02",nein,nein,nein,nein,ja,"Aufzug muß beim Sicherheitsdienst oder beim Museumsshop im Rathausdurchgang angefordert werden;
Behinderten-WC befindet sich in der 2. Etage und ist mit dem Aufzug zu erreichen;"
Bildung,"Antikenmuseum der Universität Leipzig",teilweise,nein,ja,teilweise,"Nikolaikirchhof 2",04109,Leipzig,"Di bis Do, Sa und So: 12-17 Uhr und auf Anfrage,
Mo und Fr geschlossen",12.3783697,51.3407897,antikenmuseum-der-universitaet-leipzig-nikolaikirchhof-2-04109-leipzig,ja,ja,1,nein,0,,ja,1,"1,00000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,06000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,90000000e+01",nein,"1,08000000e+02","1,53000000e+02","1,17000000e+02","1,10000000e+02",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"1,00000000e+02","1,95000000e+02","1,25000000e+02","7,50000000e+01","2,50000000e+01","7,50000000e+01","8,80000000e+01",nein,ja,nein,nein,ja,"Antikenmuseum im 2. OG, Beh.-WC im Kellerbereich -Rollstuhlfahrer bitte vorher melden (Schränke engen rechte Anfahrbarkeit auf 54 cm ein) , Schlüssel im Café"
Bildung,"Bach-Museum im Bach-Archiv Leipzig",teilweise,ja,nein,teilweise,"Thomaskirchhof 15-16, EG und 1. Etage",04109,Leipzig,"Di - So  10 - 18 Uhr
Ostermontag, Pfingstmontag, Neujahr  10 - 18 Uhr
geschlossen am 24., 25. Und 31. Dezember
Öffnungszeiten während der Bachfeste täglich:

jeder 1. Di im Monat Eintritt frei

öffentliche Überblicksführungen sonntags 11 Uhr bzw. freitags 15 Uhr",12.3724106,51.338881,bach-museum-im-bach-archiv-leipzig-thomaskirchhof-15-16--eg-und-1.-etage-04109-leipzig,ja,ja,4,nein,0,,ja,1,"5,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,50000000e+02","8,50000000e+01","8,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"8,50000000e+01",ja,ja,"1,00000000e+00","1,50000000e+02","1,50000000e+02","7,00000000e+01","9,50000000e+01","7,00000000e+01","9,50000000e+01",nein,ja,ja,ja,ja,"Audioguide auch mit Deutscher Gebärdensprache; Audioführung für Blinde, Beschriftung mit Brailleschrift, einzelne Tastpläne und Reliefs;
Behinderten-WC befindet sich im Eingangsbereich im EG; Abstand zwischen Waschtisch und WC-Becken 88 cm;"
Bildung,"Clown - Museum",teilweise,nein,nein,nein,"Reiskestr. 12",04317,Leipzig,"Di - Fr  11 - 17 Uhr 
So  13 - 17 Uhr 
auch au&szlig;erhalb dieser Zeiten nach vorheriger Vereinbarung",12.40515,51.32853,clown---museum-reiskestr.-12-04317-leipzig,nein,nein,0,nein,0,,ja,1,"9,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,20000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"im Raum Rieskestr. 14 können Videos angeschaut werden ( Stufe jedoch 26 cm hoch)"
Bildung,"Da Capo - Oldtimermuseum und Eventhalle",vollständig,nein,nein,teilweise,"Karl-Heine-Str. 105",04229,Leipzig,"Di, Mi, Do, Fr, Sa  11.00 - 18.00 Uhr;
So   10.00 - 18.00 Uhr",12.32587,51.32909,da-capo---oldtimermuseum-und-eventhalle-karl-heine-str.-105-04229-leipzig,ja,ja,0,ja,3,,nein,0,"0,00000000e+00",nein,nein,nein,ja,,ja,"9,00000000e+02","4,00000000e+01","1,30000000e+02",ja,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"4,00000000e+01","1,35000000e+02","5,20000000e+02","6,50000000e+01","3,50000000e+02","6,50000000e+01","1,20000000e+02",nein,nein,nein,nein,ja,"Museumsführungen auf Anfrage - bitte mindestens 14 Tage vor gewünschtem Termin reservieren (Führungszuschlag pro Führung); Museumsbistro mit leichter Küche"
Bildung,"Deutsches Fotomuseum Markkleeberg",vollständig,nein,nein,nein,"Raschwitzer Str. 11b ",04416,"Markkleeberg - West","Mo - So (täglich) 10 - 19 Uhr;
auch an Feiertagen;
Donnerstag - Studententag;
täglich 10 Uhr kostenpflichtige Führungen; Führungen für Gruppen nach Voranmeldung",12.377924,51.2859931,deutsches-fotomuseum-markkleeberg-raschwitzer-str.-11b-04416-markkleeberg---west,ja,nein,0,ja,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,00000000e+01",ja,nein,"0,00000000e+00","1,20000000e+02","1,30000000e+02","5,60000000e+01","4,00000000e+01","5,60000000e+01","6,00000000e+01",nein,nein,nein,nein,ja,"Spiralförmiger Fahrweg in die zwei oberen Etagen an der Innenwand des Rundbaus - da keine Ruhepodeste eingebaut sind, sollten Rollstuhlfahrer den Rundweg mit Begleitperson befahren;"
Bildung,"Forum 1813",teilweise,nein,ja,nein,"Straße des 18. Oktober 100",04299,Leipzig,"November - März: täglich 10.00 - 16.00 Uhr;
April - Oktober: täglich  10.00 - 18.00 Uhr;

Führungen: 
Di 14.00 Uhr oder nach Vereinbarung;

Rollstuhlfahrer bitte tel. voranmelden (Bedienung des Treppenliftes und des Senkrechtliftes)",12.3943653,51.3222147,forum-1813-strasse-des-18.-oktober-100-04299-leipzig,ja,ja,0,ja,0,,nein,4,"1,60000000e+01",nein,nein,nein,ja,"mit Treppenlift (Bedienung nur mit Hilfe des Museumspersonals)",ja,"2,60000000e+03","0,00000000e+00","2,90000000e+02",nein,nein,nein,ja,"am Eingang rechts",nein,"8,50000000e+01","7,10000000e+01",nein,nein,nein,nein,ja,ja,nein,ja,0,"8,40000000e+01",nein,"1,10000000e+02","1,40000000e+02","9,30000000e+01","8,50000000e+01",Museumskasse,ja,nein,ja,4,"1,60000000e+01",nein,nein,nein,"5,30000000e+01",ja,nein,"0,00000000e+00","6,40000000e+01","8,00000000e+01","5,60000000e+01","2,90000000e+01","5,60000000e+01","2,30000000e+01",nein,nein,nein,nein,ja,"barrierefreier Zugang links vom Hauptzugang bzw. Zufahrt vom Parkplatz rechts neben Hauptzugang bis auf Eingangsniveau; Behinderten-WC und Lift zur Krypta unterhalb des St. Michael durch Goldene Pforte; weiterer Lift zur Sängergal. (nur 1m Rangiertiefe)"
